time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ir,red
238013,-1576,-6516,15104,-32768,-714,3356,180543,89153
238153,-3668,-4388,-2664,29816,7156,506,173374,87640
238293,6692,-8712,23052,-28501,-3319,4278,181553,89666
238433,-4928,-5460,-2272,19110,3707,1241,173534,87597
238575,22524,3532,32767,-14638,-7166,2722,181159,89701
238715,-6736,-4628,-208,-5668,-700,2780,174342,87488
238855,8136,7780,32767,14500,-11016,-8814,180411,89868
238995,-2748,-3720,3208,-13331,2969,3151,176526,88083
239135,-3392,1056,32767,23867,-867,-5600,177072,89567
239275,-884,-3856,4992,-26519,-1722,-906,177678,88485
239417,-5628,-2348,6840,32767,12763,-836,173840,88049
239557,-2488,-6980,11652,-32768,-2778,2910,180421,89031
239697,-2680,-4580,-332,30131,11848,-283,173415,87629
239837,-96,-8684,18660,-32768,1744,5239,181078,89456
239977,-1992,-6208,-3044,23630,3841,1437,173071,87513
240119,11176,-4968,27572,-18406,-5869,2985,181325,89685
240259,-3184,-7440,-816,10825,3584,1483,173897,87598
240399,20360,7068,32767,-2820,-11357,-13,180958,89660
240539,-1944,-6704,2828,-10803,4039,-17623,173765,87602
240679,7936,892,17092,15719,8130,32767,178515,88773
240819,-8576,-4572,13284,-5939,-7272,-32682,177348,88959
240961,12836,-1308,12572,6580,2221,25666,181027,89676
241101,-25156,-7364,13624,-3005,9865,-8525,176949,88326
241241,24032,2276,19788,-583,-7617,-10954,181558,90182
241381,-16608,864,16588,-252,12306,23011,177921,88502
241521,8144,1244,15348,-2679,-6995,-31240,180846,90006
241663,-1488,592,13808,4651,-489,31559,179867,89238
241803,-3792,-3728,13424,-3245,-1322,-32378,179200,89330
241943,8772,-1400,12468,7025,1224,30192,181008,89665
242083,-16580,-6372,10512,922,-7344,-27836,177121,88829
242223,17556,-2740,12204,5812,6079,26750,181200,89670
242363,-23820,-6900,12824,-488,-641,-23019,176573,88391
242505,24904,-1512,13120,3866,6149,18230,181848,89947
242645,-29432,-7420,12656,-4455,10075,-9918,176996,88380
242785,30240,1032,15028,3872,-8550,3420,181614,90166
242925,-21628,-1532,17008,-1626,16576,9318,177370,88415
243065,21884,3676,16104,-5558,-11738,-19483,181194,90079
243207,-7708,1196,17184,5884,7112,27350,178296,88759
243347,4852,-532,10520,-16377,-9314,-32571,180632,89673
243487,6396,3140,17336,19337,5848,28084,179149,89255
243627,644,-3376,14632,-22016,-10231,-26273,177401,88973
243767,11784,-1400,5404,21881,-297,19412,173783,87997
243907,-18112,-7172,24376,-11914,6427,-9383,174863,87820
244049,17656,-5228,2920,-4148,-4318,-7098,174112,88000
244189,-5260,68,23956,10745,7891,22964,174856,87935
244329,6324,-2532,9060,-15624,-5492,-25747,175413,88349
244469,7888,-368,10768,23542,3010,22889,173509,87770
244609,10116,-4292,23980,-16728,-6242,3738,179893,89630
244751,-12608,1924,2556,3107,17300,3691,176499,88107
244891,21328,2012,32767,6371,-14956,-11133,180809,89843
245031,-6216,-2364,8628,-14195,2877,10728,179431,89105
245171,-7744,-5540,10416,21074,-2948,-17899,175519,88868
245311,2052,-6488,14496,-17371,-1548,18837,180621,89565
245451,-15804,-4708,3316,12457,3180,-16491,175328,88122
245593,22192,-4804,21660,-11474,401,8179,181636,89928
245733,-20052,-5508,3780,1874,5309,-1032,176605,88336
245873,28464,9312,32767,6983,-8524,-539,181315,89917
246013,-5576,-5012,7524,-29915,9360,-20187,176596,88457
246153,14216,-4784,6484,22691,674,18810,177190,89123
246295,-21772,-9060,23204,-6615,2861,-4810,177770,88647
246435,17488,-5324,7588,479,-7826,-4386,179372,89445
246575,-5372,-2424,23836,9232,2328,18196,177433,88759
246715,10460,-3176,7816,-14938,-3826,-25310,177307,88956
246855,5424,248,14056,17196,2407,28827,177596,88788
246995,-1232,-5016,15404,-10918,-8213,-28739,176978,88950
247137,20516,-3756,10124,8452,1038,20278,180043,89638
247277,-16404,-3724,11524,-7973,12743,18027,178298,88497
247417,-6284,-672,12108,29412,5019,-20784,176293,89367
247557,1012,-6696,14060,-20353,-6474,13578,181247,89602
247697,-10140,-5688,3604,12038,3305,-13573,175079,88031
247839,13780,-4288,22968,-12432,154,9915,181079,89720
247979,-12220,-5960,1152,6304,4971,-3912,174676,87808
248119,27792,9700,32767,-8147,-14183,2179,181610,89853
248259,-5116,-6504,2096,-19468,6797,-10627,175180,87929
248399,10352,3300,23184,32767,-17256,4379,174622,88895
248539,-1988,-5948,9464,-30220,-1508,-10587,174215,87700
248681,3580,-4796,3216,32767,6479,5596,172907,87546
248821,-3748,-6532,20632,-27912,-1437,-1946,173964,87704
248961,9596,-10052,-2104,10540,7236,2588,172757,87531
249101,4128,-3392,28532,-12197,17287,13358,177044,88222
249241,3900,-9168,352,-3489,5402,-8795,173176,87541
249381,4136,1320,30760,23791,-16003,-13576,176860,89492
249523,664,-5428,10144,-17909,-8006,22352,178819,88991
249663,-9468,-8436,2512,14608,10067,-21717,174995,87809
249803,21056,4200,24616,89,-16941,-257,181053,89937
249943,-11848,-3748,13516,-8065,700,20129,178714,88779
250083,-1620,-6704,6404,14954,1479,-28656,175176,88477
250223,3500,-5524,17372,-6445,-16726,18773,179031,89119
250365,-14660,-9664,6408,-4321,13765,-11070,175899,88042
250505,32767,6404,19092,3818,-3954,6662,180652,89422
250645,-10320,-4036,18068,-12112,15059,12438,176015,88166
250785,11916,-10020,428,-1158,5439,-9058,173219,87591
250925,7088,4348,26724,14649,493,8456,174993,88220
251067,5896,-5120,7152,-23847,-15312,-20632,173272,87388
251207,5800,1940,12444,32327,10888,13467,173100,87655
251347,-3008,-5728,17708,-21837,-9256,-8310,174359,87866
251487,8884,-8324,1872,9691,13868,6627,172418,87411
251627,8440,3656,30452,785,7056,16116,177076,88351
251767,1920,-5600,5344,-24735,344,-12160,173309,87423
251909,-1504,-1972,6144,32767,6082,8375,173252,87777
252049,-4176,-5536,22732,-26467,-4255,2039,176745,88557
252189,2988,-9108,-400,-6137,3578,-2539,172687,87437
252329,-1560,5540,24020,32767,-9448,-1768,175125,89030
252469,-1876,-6040,13828,-32768,-3522,3541,177819,88700
252609,1912,-8128,-560,14230,8632,2542,172892,87447
252751,20020,9192,32767,7433,-13462,-622,180032,89323
252891,-456,-4588,6568,-29447,1629,-11303,173885,87487
253031,4872,-4388,776,32767,3544,6520,172531,87494
253171,-12592,-7344,25616,-24959,9178,4920,175052,87901
253311,8188,-8996,-1944,-2399,541,-10922,172502,87389
253451,13288,6444,32767,20087,-6177,11748,175196,88180
253593,3240,-5596,3508,-24269,-14907,-22130,173452,87601
253733,31164,7416,17368,16852,-6874,18765,176149,88645
253873,-17756,-3408,12912,-9965,21705,5949,175680,88046
254013,22928,2284,20812,6730,-14789,-21955,179128,89856
254153,-2608,-4160,9368,1406,-1672,24744,176085,88272
254295,-7372,-6220,12196,9752,-13778,-32768,175887,89036
254435,6524,-3664,10020,-1046,-3107,31930,180543,89247
254575,-15064,-7452,11188,2903,-2263,-28669,176602,88476
254715,16240,-5024,12496,2275,3229,20032,181411,89896
254855,-21132,-11528,14960,-11363,8781,-8470,177259,88500
254995,13984,-8664,7048,-4114,-7485,2470,175950,88134
255137,-6788,-6880,6480,24689,11617,6033,174335,87785
255277,8600,-2808,25032,-21700,5060,1578,180508,89509
255417,-1284,-8312,872,-13056,-2035,-10972,173855,87712
255557,4676,-780,11416,32767,-3175,-3272,173801,88620
255697,-6204,-9276,20040,-22200,-3363,-708,175460,88084
255839,6936,-7936,1616,-1733,6701,-9526,172616,87444
255979,15616,6020,29172,10949,6364,12755,175585,88313
256119,1164,-6352,7976,-26348,-1428,-4346,173519,87533
256259,232,-5200,1680,30089,11406,6057,172378,87453
256399,-2664,-9032,20456,-30855,4222,6008,176781,88545
256539,2068,-9632,-2988,6559,11850,7250,172510,87381
256681,5716,6020,32767,12689,11526,2287,180781,89533
256821,-536,-7436,5752,-24269,-1131,-2680,179126,88799
256961,-3880,-7228,1056,29010,7635,2002,173927,88238
257101,4696,-7332,24456,-21257,-17929,-583,181205,89707
257241,-3248,-10836,-584,1683,2339,7122,173599,87730
257383,-404,3028,32767,22913,-9208,-10393,176188,89325
257523,-1608,-6164,4592,-27049,1779,-237,176331,88029
257663,-4168,-4252,1452,32767,12374,5106,174568,88104
257803,-448,-8116,19976,-27310,-5164,2133,181451,89779
257943,-5004,-7024,-628,15848,4253,4826,174861,88139
258085,8956,6756,32767,-7801,-9340,-2259,181361,89832
258225,-7880,-7568,3452,-10226,5997,3455,177510,88516
258365,-9644,-2596,29268,22644,-4839,-11976,179141,89753
258505,-2192,-7712,5448,-22024,-1826,4122,180460,89377
258645,-8088,-6552,808,30558,12249,-3353,175777,88551
258785,2588,-8392,21936,-20174,-8265,3361,181263,89778
258927,-5976,-7596,976,7189,1190,-3284,175428,88081
259067,16604,9476,32767,-3634,-13296,-5103,181768,89985
259207,-3996,-7036,3224,-4550,1933,1764,175292,88017
259347,4492,3000,31840,11102,-5750,-9416,180563,89817
259487,-2832,-5440,6520,-10972,530,2896,175951,88141
259629,-4984,2504,23800,20814,3165,-1649,177537,89549
259769,-2324,-5340,8500,-19118,-710,3497,177369,88484
259909,-5224,-3484,14464,19870,7181,-1014,175028,88588
260049,-1364,-7252,11720,-19661,-3162,3322,176323,88273
260189,-3436,-5204,7708,21353,8556,-312,174391,88167
260331,1240,-8340,14004,-24143,-5484,-3189,177755,88631
260471,1520,-6336,2908,23679,6431,3233,173967,88017
260611,160,-9288,20032,-23998,-4541,-3189,179631,89427
260751,-232,-9324,1752,6637,9334,3202,173900,88410
260891,-3252,-8320,19872,-17418,3833,-7,181816,89958
261031,-836,-11304,2164,-6375,6384,504,174640,87926
261173,860,-5336,11536,16549,3955,857,178541,88946
261313,4376,-15016,18496,-7022,-24248,-7751,179250,89064
261453,5180,-12908,6572,-14995,-8674,17110,176086,88537
261593,2036,-11168,5676,-1850,1008,9936,175099,86766
261733,1936,-11968,6784,2969,-2697,1257,174352,86659
261875,-616,-15308,9224,1754,2887,-1069,175175,87270
262015,-1044,-13276,6252,-2062,2901,1208,176274,87627
262155,800,-10340,6292,2229,16167,-11964,177744,88714
262295,-2000,-14248,9724,12713,20960,-20891,182442,89614
262435,2400,-10116,14080,4078,5191,-8938,182330,89614
262575,416,-11688,10568,752,-1521,1435,182277,89624
262717,1632,-10208,9136,6184,-4506,6245,182499,89710
262857,360,-9980,12856,8858,-3544,4086,181870,89581
262997,208,-4164,16636,2539,-1899,530,182037,89780
263137,-248,-4844,14264,416,-1567,294,182109,89702
263277,1328,-5912,14752,1779,-3349,-794,182151,89736
263417,1320,-5400,14048,231,-636,-902,181521,89523
263559,2084,-4804,15004,-191,888,-681,181285,89445
263699,-804,-11824,16572,-8066,7557,5929,182223,89691
263839,92,-11852,8800,334,-1170,3811,182502,89781
263979,460,-1632,14500,6314,2806,1895,182630,89723
264119,-548,-1960,14068,3590,-3498,-1343,181927,89536
264261,-1608,-2912,14136,2972,-943,-1339,181092,89267
264401,-1236,-1680,15740,1300,-1038,-1987,181320,89338
264541,-660,-3476,14844,-180,-1209,230,181729,89548
264681,2132,-2828,15836,-3101,-2051,1048,182541,89733
264821,-2136,-3940,15056,-2962,3994,2098,182229,89763
264961,-1480,-6532,14172,-3272,-2588,480,181957,89751
265103,-216,-6160,14300,-1220,-2710,-12,182120,89854
265243,-496,-6292,14240,-1092,-1979,-298,182234,89896
265383,1076,-6340,13984,-130,-619,-333,182256,90053
265523,1744,-5980,14208,-3263,5931,1919,181655,89781
265663,-4248,-8820,12832,-690,394,-223,180253,89396
265805,1404,-7276,13728,-718,-1426,-140,181499,89691
265945,-464,-7548,13560,-530,-1560,-69,181766,89767
266085,492,-7364,13660,-640,193,88,181918,89900
266225,656,-7544,13596,-339,-566,-144,182046,89925
266365,528,-7652,13636,-238,8,-59,182216,89920
266505,516,-7552,13540,-311,-167,8,182427,89897
266647,684,-7596,13464,-97,353,178,182762,89996
266787,388,-7788,13516,128,158,71,182791,89927
266927,428,-7436,13608,-226,-241,-51,182932,90153
267067,436,-7580,13656,-159,103,-305,183123,90085
267207,544,-7808,13544,-682,-321,-300,183242,90139
267349,928,-7648,13332,8,226,275,183317,90110
267489,296,-7644,13536,-178,119,223,183450,90098
267629,508,-7712,13524,-269,-91,-24,183491,90212
267769,-2544,-8208,13744,-246,481,-291,183552,90226
267909,2024,-8368,13272,-317,1303,-2458,183693,90235
268049,3188,-1836,18120,-8355,13304,4821,183804,90221
268191,-4112,-7232,8656,-10813,-11553,7957,183661,90024
268331,-6072,-9232,9736,8821,-4481,7429,183409,89866
268471,-2908,-7512,14028,18507,1262,-1378,183465,90157
268611,-1840,-4244,15340,16731,-8861,-885,183527,90197
268751,-1752,-668,17400,7527,-6054,300,183439,90252
268893,2908,4236,13448,4931,1106,2409,183443,90352
269033,516,4628,13272,862,1584,3710,183193,90210
269173,3076,5200,14240,-273,-2089,-639,182739,90172
269313,2556,4480,14676,-1333,452,-727,182722,90182
269453,1672,4452,14916,-1047,702,-572,182737,90129
